vkmt,vdpp,d_sat,d_sup,ex_effi,in_effi,trust,engage,SEX,AGE,weight,year,N_kmt,N_dpp,NPID,EDU_2.0,EDU_3.0,EDU_4.0,EDU_5.0,PartyID_1.0,PartyID_2.0,BLosser
4.0,4.0,2.0,1.0,3.0,2.0,2.0,1.0,0.0,3.0,1.16662707004207,2008,0,0,0,0,1,0,0,0,0,0
4.0,0.0,2.0,0.0,2.0,1.0,2.0,2.0,1.0,3.0,1.13989339480538,2008,0,1,0,0,1,0,0,0,0,0
8.0,1.0,4.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,1.17619309907326,2008,0,1,0,0,0,0,1,1,0,0
6.0,5.0,2.0,0.0,2.0,1.0,2.0,3.0,0.0,2.0,1.43551732083996,2008,0,0,0,1,0,0,0,0,0,0
5.0,5.0,3.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,1.40829773914141,2008,0,0,0,0,1,0,0,1,0,0
5.0,5.0,3.0,1.0,3.0,2.0,2.0,2.0,0.0,1.0,1.17619309907326,2008,0,0,0,0,0,0,1,0,0,0
5.0,5.0,3.0,0.0,3.0,2.0,2.0,1.0,0.0,4.0,0.992482030604935,2008,0,0,0,0,1,0,0,0,1,0
5.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,0.0,1.0,1.17619309907326,2008,0,0,0,0,0,0,1,1,0,0
7.0,3.0,3.0,0.0,3.0,2.0,2.0,2.0,1.0,1.0,1.14924021487082,2008,0,0,0,0,0,0,1,1,0,0
5.0,5.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,3.0,1.13989339480538,2008,0,0,0,0,1,0,0,0,1,0
6.0,3.0,3.0,1.0,3.0,3.0,3.0,2.0,0.0,5.0,0.894634551839512,2008,0,0,0,0,0,0,0,1,0,0
7.0,5.0,4.0,1.0,1.0,1.0,2.0,2.0,0.0,4.0,1.13691562561046,2008,0,0,0,1,0,0,0,0,0,0
5.0,5.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.40262192964129,2008,0,0,0,1,0,0,0,0,0,0
3.0,7.0,3.0,1.0,3.0,2.0,2.0,4.0,0.0,2.0,1.25314941008995,2008,0,0,0,0,1,0,0,0,1,0
5.0,5.0,2.0,0.0,2.0,2.0,3.0,3.0,0.0,3.0,1.19658678924837,2008,0,0,0,1,0,0,0,0,0,0
6.0,5.0,3.0,0.0,2.0,2.0,2.0,1.0,1.0,5.0,0.782680341982412,2008,0,0,0,0,0,0,0,1,0,0
8.0,0.0,3.0,0.0,3.0,2.0,2.0,2.0,0.0,3.0,0.852422595736544,2008,0,1,0,0,0,0,1,1,0,0
10.0,0.0,2.0,0.0,4.0,2.0,2.0,2.0,1.0,5.0,0.825996762606464,2008,0,1,0,0,1,0,0,1,0,0
5.0,5.0,2.0,0.0,3.0,2.0,2.0,2.0,0.0,2.0,1.12204280523331,2008,0,0,0,0,1,0,0,0,0,0
1.0,7.0,2.0,1.0,4.0,1.0,1.0,4.0,1.0,4.0,0.994642459122879,2008,1,0,0,1,0,0,0,1,0,0
6.0,3.0,3.0,0.0,3.0,2.0,2.0,3.0,0.0,2.0,1.12204280523331,2008,0,0,0,0,1,0,0,1,0,0
6.0,4.0,3.0,0.0,4.0,1.0,2.0,1.0,0.0,1.0,1.05313779327039,2008,0,0,0,0,0,0,1,0,0,0
5.0,5.0,2.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,1.12286643648301,2008,0,0,0,0,0,1,0,0,0,0
3.0,9.0,3.0,0.0,1.0,1.0,2.0,2.0,0.0,3.0,0.989793737512215,2008,0,0,0,0,0,0,0,0,1,0
3.0,5.0,3.0,0.0,2.0,2.0,2.0,1.0,0.0,2.0,0.999163297206145,2008,0,0,0,0,0,1,0,0,1,0
7.0,4.0,2.0,0.0,3.0,2.0,2.0,2.0,0.0,2.0,0.999163297206145,2008,0,0,0,0,0,1,0,1,0,0
3.0,7.0,1.0,0.0,4.0,3.0,2.0,3.0,0.0,2.0,0.999163297206145,2008,0,0,0,0,0,1,0,0,1,0
10.0,2.0,3.0,1.0,2.0,2.0,3.0,2.0,0.0,1.0,1.14920078211912,2008,0,1,0,0,0,1,0,1,0,0
5.0,5.0,1.0,0.0,3.0,2.0,2.0,2.0,1.0,1.0,1.12286643648301,2008,0,0,0,0,0,1,0,0,1,0
7.0,4.0,4.0,1.0,3.0,2.0,3.0,2.0,1.0,2.0,0.894659845439982,2008,0,0,0,0,0,0,1,1,0,0
3.0,5.0,2.0,0.0,3.0,2.0,2.0,3.0,0.0,3.0,0.852422595736544,2008,0,0,0,0,0,0,1,0,1,0
5.0,5.0,3.0,0.0,3.0,2.0,3.0,2.0,1.0,1.0,1.26095925442485,2008,0,0,0,0,1,0,0,0,0,0
5.0,5.0,3.0,0.0,3.0,2.0,3.0,2.0,0.0,4.0,0.842045006251009,2008,0,0,0,0,0,0,0,0,0,0
6.0,4.0,4.0,1.0,3.0,2.0,3.0,3.0,1.0,2.0,0.976267114028284,2008,0,0,0,0,0,1,0,0,1,0
5.0,4.0,3.0,1.0,4.0,2.0,2.0,2.0,1.0,3.0,1.02063582528642,2008,0,0,0,0,1,0,0,1,0,0
2.0,7.0,3.0,1.0,3.0,4.0,1.0,3.0,0.0,3.0,1.0445725783306,2008,1,0,0,0,1,0,0,0,1,0
5.0,0.0,2.0,0.0,3.0,2.0,1.0,2.0,1.0,5.0,0.825996762606464,2008,0,1,0,0,1,0,0,0,0,0
3.0,8.0,3.0,1.0,2.0,2.0,2.0,3.0,1.0,4.0,0.822749244726304,2008,0,0,0,0,0,0,0,0,1,0
7.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,5.0,0.735538470509478,2008,0,1,0,0,0,1,0,1,0,0
6.0,6.0,2.0,0.0,2.0,1.0,2.0,1.0,0.0,2.0,1.12204280523331,2008,0,0,0,0,1,0,0,0,1,0
3.0,7.0,2.0,0.0,4.0,3.0,2.0,1.0,0.0,3.0,0.989793737512215,2008,0,0,0,0,0,0,0,0,1,0
5.0,5.0,3.0,0.0,4.0,1.0,2.0,2.0,1.0,2.0,1.09633079431992,2008,0,0,0,0,1,0,0,0,0,0
7.0,3.0,3.0,0.0,3.0,1.0,2.0,1.0,1.0,2.0,1.09633079431992,2008,0,0,0,0,1,0,0,1,0,0
4.0,9.0,2.0,1.0,3.0,2.0,2.0,2.0,0.0,4.0,0.888646886633959,2008,0,0,0,0,1,0,0,0,1,0
5.0,4.0,3.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,1.02900476527219,2008,0,0,0,0,0,0,1,1,0,0
6.0,5.0,3.0,1.0,3.0,2.0,2.0,4.0,1.0,4.0,0.994642459122879,2008,0,0,0,1,0,0,0,1,0,0
8.0,0.0,2.0,1.0,3.0,1.0,2.0,3.0,0.0,3.0,1.0445725783306,2008,0,1,0,0,1,0,0,1,0,0
4.0,6.0,3.0,0.0,3.0,3.0,1.0,3.0,1.0,2.0,0.894659845439982,2008,0,0,0,0,0,0,1,1,0,0
0.0,7.0,3.0,1.0,3.0,3.0,2.0,1.0,1.0,3.0,1.16916657636481,2008,1,0,0,1,0,0,0,0,1,0
1.0,8.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,4.0,0.994642459122879,2008,1,0,0,1,0,0,0,0,1,0
5.0,0.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,1.02900476527219,2008,0,1,0,0,0,0,1,1,0,0
8.0,0.0,3.0,0.0,1.0,2.0,2.0,2.0,0.0,3.0,0.852422595736544,2008,0,1,0,0,0,0,1,1,0,0
7.0,2.0,3.0,0.0,3.0,2.0,2.0,2.0,0.0,3.0,0.852422595736544,2008,0,1,0,0,0,0,1,1,0,0
4.0,5.0,2.0,0.0,2.0,2.0,2.0,1.0,0.0,5.0,0.801036376127409,2008,0,0,0,0,0,0,0,0,0,0
6.0,0.0,2.0,0.0,3.0,2.0,2.0,3.0,0.0,4.0,0.725179562925474,2008,0,1,0,0,0,0,1,1,0,0
5.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,1.0,1.0,1.26095925442485,2008,0,1,0,0,1,0,0,1,0,0
5.0,5.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,0.822749244726304,2008,0,0,0,0,0,0,0,0,1,0
5.0,5.0,2.0,0.0,3.0,2.0,2.0,1.0,0.0,4.0,0.725179562925474,2008,0,0,0,0,0,0,1,0,0,0
5.0,5.0,2.0,0.0,3.0,2.0,2.0,1.0,1.0,3.0,1.16916657636481,2008,0,0,0,1,0,0,0,0,0,0
2.0,9.0,1.0,0.0,3.0,2.0,1.0,2.0,0.0,5.0,0.801036376127409,2008,1,0,0,0,0,0,0,0,1,0
2.0,5.0,1.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,0.999163297206145,2008,1,0,0,0,0,1,0,0,1,0
0.0,0.0,1.0,0.0,2.0,2.0,1.0,3.0,1.0,2.0,1.09633079431992,2008,1,1,1,0,1,0,0,0,0,0
10.0,0.0,3.0,1.0,3.0,2.0,3.0,3.0,0.0,2.0,1.28533107757731,2008,0,1,0,1,0,0,0,1,0,0
5.0,5.0,3.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,1.12204280523331,2008,0,0,0,0,1,0,0,0,0,0
4.0,5.0,2.0,1.0,3.0,2.0,1.0,3.0,1.0,3.0,0.832889028048954,2008,0,0,0,0,0,0,1,0,0,0
2.0,3.0,3.0,0.0,3.0,2.0,2.0,3.0,0.0,3.0,1.19658678924837,2008,1,0,0,1,0,0,0,0,0,0
5.0,0.0,1.0,0.0,1.0,1.0,2.0,3.0,1.0,2.0,0.976267114028284,2008,0,1,0,0,0,1,0,1,0,0
8.0,2.0,2.0,1.0,3.0,2.0,2.0,3.0,1.0,5.0,0.825996762606464,2008,0,1,0,0,1,0,0,1,0,0
5.0,6.0,2.0,1.0,3.0,2.0,3.0,3.0,0.0,2.0,0.999163297206145,2008,0,0,0,0,0,1,0,0,1,0
6.0,3.0,3.0,1.0,4.0,2.0,2.0,2.0,1.0,4.0,0.868283226405745,2008,0,0,0,0,1,0,0,1,0,0
6.0,6.0,3.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,1.26095925442485,2008,0,0,0,0,1,0,0,0,0,0
8.0,1.0,2.0,0.0,3.0,2.0,2.0,4.0,1.0,4.0,0.868283226405745,2008,0,1,0,0,1,0,0,1,0,0
8.0,3.0,2.0,0.0,2.0,4.0,2.0,2.0,1.0,1.0,1.12286643648301,2008,0,0,0,0,0,1,0,1,0,0
4.0,3.0,1.0,1.0,3.0,3.0,2.0,3.0,0.0,3.0,0.930177152482967,2008,0,0,0,0,0,1,0,0,0,0
4.0,5.0,2.0,0.0,2.0,2.0,2.0,1.0,0.0,5.0,0.801036376127409,2008,0,0,0,0,0,0,0,0,0,0
5.0,5.0,1.0,1.0,3.0,2.0,2.0,3.0,1.0,2.0,0.894659845439982,2008,0,0,0,0,0,0,1,0,1,0
5.0,4.0,3.0,0.0,3.0,2.0,2.0,3.0,0.0,1.0,1.29053226129384,2008,0,0,0,0,1,0,0,1,0,0
4.0,6.0,3.0,1.0,2.0,3.0,2.0,2.0,1.0,3.0,1.16916657636481,2008,0,0,0,1,0,0,0,0,1,0
4.0,7.0,4.0,1.0,3.0,2.0,2.0,2.0,0.0,1.0,1.05313779327039,2008,0,0,0,0,0,0,1,0,1,0
2.0,8.0,2.0,1.0,3.0,2.0,2.0,3.0,1.0,5.0,0.782680341982412,2008,1,0,0,0,0,0,0,0,1,0
5.0,5.0,3.0,1.0,3.0,3.0,3.0,3.0,1.0,4.0,0.822749244726304,2008,0,0,0,0,0,0,0,0,1,0
6.0,5.0,3.0,0.0,3.0,2.0,2.0,1.0,0.0,3.0,1.19658678924837,2008,0,0,0,1,0,0,0,0,0,0
1.0,2.0,1.0,0.0,2.0,2.0,3.0,1.0,0.0,5.0,0.801036376127409,2008,1,1,1,0,0,0,0,0,0,0
0.0,10.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.25587725768751,2008,1,0,0,1,0,0,0,0,1,0
6.0,4.0,3.0,0.0,3.0,3.0,3.0,1.0,0.0,5.0,0.801036376127409,2008,0,0,0,0,0,0,0,0,0,0
6.0,5.0,2.0,0.0,3.0,2.0,1.0,1.0,0.0,2.0,1.28533107757731,2008,0,0,0,1,0,0,0,1,0,0
2.0,7.0,3.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,1.02900476527219,2008,1,0,0,0,0,0,1,0,1,0
3.0,8.0,3.0,0.0,2.0,2.0,2.0,2.0,1.0,5.0,0.674053980601569,2008,0,0,0,0,0,0,1,0,1,0
7.0,4.0,3.0,1.0,4.0,2.0,3.0,1.0,0.0,1.0,1.05313779327039,2008,0,0,0,0,0,0,1,1,0,0
6.0,3.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,1.02900476527219,2008,0,0,0,0,0,0,1,0,0,0
5.0,5.0,2.0,1.0,3.0,2.0,2.0,1.0,0.0,1.0,1.29053226129384,2008,0,0,0,0,1,0,0,0,0,0
4.0,7.0,2.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,1.02900476527219,2008,0,0,0,0,0,0,1,0,1,0
5.0,4.0,4.0,0.0,3.0,2.0,1.0,3.0,0.0,1.0,1.14920078211912,2008,0,0,0,0,0,1,0,1,0,0
0.0,10.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,4.0,0.994642459122879,2008,1,0,0,1,0,0,0,0,1,0
5.0,5.0,3.0,1.0,2.0,2.0,2.0,1.0,0.0,5.0,0.801036376127409,2008,0,0,0,0,0,0,0,0,0,0
4.0,5.0,2.0,0.0,2.0,2.0,2.0,1.0,0.0,5.0,0.801036376127409,2008,0,0,0,0,0,0,0,0,0,0
0.0,10.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,5.0,0.782680341982412,2008,1,0,0,0,0,0,0,0,1,0
5.0,5.0,2.0,0.0,3.0,2.0,2.0,2.0,0.0,3.0,1.19658678924837,2008,0,0,0,1,0,0,0,0,0,0
1.0,6.0,2.0,1.0,3.0,2.0,2.0,3.0,0.0,2.0,0.915642110855591,2008,1,0,0,0,0,0,1,0,1,0
6.0,4.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,0.994642459122879,2008,0,0,0,1,0,0,0,1,0,0
6.0,5.0,3.0,1.0,2.0,2.0,2.0,2.0,0.0,2.0,0.999163297206145,2008,0,0,0,0,0,1,0,1,0,0
10.0,0.0,3.0,1.0,3.0,2.0,3.0,2.0,1.0,4.0,0.822749244726304,2008,0,1,0,0,0,0,0,1,0,0
6.0,5.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,5.0,0.782680341982412,2008,0,0,0,0,0,0,0,0,0,0
5.0,5.0,2.0,0.0,2.0,2.0,2.0,1.0,0.0,5.0,0.801036376127409,2008,0,0,0,0,0,0,0,0,0,0
5.0,5.0,2.0,0.0,3.0,2.0,2.0,1.0,0.0,4.0,1.01796959532701,2008,0,0,0,1,0,0,0,0,0,0
4.0,5.0,2.0,0.0,2.0,2.0,2.0,1.0,0.0,5.0,0.801036376127409,2008,0,0,0,0,0,0,0,0,0,0
5.0,5.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,3.0,0.967112261135182,2008,0,0,0,0,0,0,0,0,0,0
5.0,5.0,2.0,0.0,4.0,3.0,2.0,2.0,1.0,2.0,1.09633079431992,2008,0,0,0,0,1,0,0,0,0,0
5.0,5.0,3.0,0.0,2.0,2.0,2.0,2.0,0.0,3.0,1.0445725783306,2008,0,0,0,0,1,0,0,0,1,0
8.0,5.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,5.0,0.825996762606464,2008,0,0,0,0,1,0,0,1,0,0
5.0,5.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,1.0,1.47834041118616,2008,0,0,0,1,0,0,0,1,0,0
6.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,4.0,0.868283226405745,2008,0,1,0,0,1,0,0,1,0,0
5.0,5.0,3.0,0.0,3.0,2.0,2.0,1.0,0.0,1.0,1.29053226129384,2008,0,0,0,0,1,0,0,1,0,0
7.0,5.0,2.0,0.0,3.0,2.0,2.0,3.0,0.0,5.0,0.801036376127409,2008,0,0,0,0,0,0,0,1,0,0
7.0,3.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.12286643648301,2008,0,0,0,0,0,1,0,1,0,0
8.0,7.0,3.0,0.0,1.0,4.0,2.0,2.0,1.0,3.0,0.908861811406424,2008,0,0,0,0,0,1,0,0,0,0
5.0,5.0,4.0,0.0,3.0,2.0,2.0,3.0,0.0,3.0,1.0445725783306,2008,0,0,0,0,1,0,0,0,0,0
7.0,3.0,3.0,1.0,1.0,2.0,2.0,1.0,0.0,5.0,0.968393220784164,2008,0,0,0,1,0,0,0,1,0,0
5.0,0.0,2.0,0.0,3.0,1.0,2.0,2.0,0.0,2.0,0.999163297206145,2008,0,1,0,0,0,1,0,1,0,0
6.0,4.0,2.0,0.0,3.0,2.0,2.0,4.0,1.0,4.0,0.708561814699522,2008,0,0,0,0,0,0,1,1,0,0
5.0,0.0,2.0,1.0,4.0,2.0,2.0,1.0,0.0,5.0,0.752788896456594,2008,0,1,0,0,0,1,0,0,0,0
7.0,0.0,2.0,1.0,3.0,1.0,2.0,4.0,1.0,5.0,0.825996762606464,2008,0,1,0,0,1,0,0,1,0,0
8.0,1.0,3.0,1.0,2.0,2.0,3.0,1.0,1.0,5.0,0.674053980601569,2008,0,1,0,0,0,0,1,1,0,0
8.0,1.0,3.0,0.0,2.0,2.0,2.0,1.0,0.0,5.0,0.968393220784164,2008,0,1,0,1,0,0,0,0,0,0
5.0,7.0,3.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,1.26095925442485,2008,0,0,0,0,1,0,0,0,1,0
8.0,0.0,2.0,1.0,3.0,2.0,2.0,4.0,1.0,5.0,0.825996762606464,2008,0,1,0,0,1,0,0,1,0,0
6.0,6.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,1.0,1.05313779327039,2008,0,0,0,0,0,0,1,0,0,0
1.0,7.0,2.0,1.0,3.0,2.0,2.0,2.0,0.0,3.0,1.19658678924837,2008,1,0,0,1,0,0,0,0,0,0
6.0,7.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,0.822749244726304,2008,0,0,0,0,0,0,0,0,1,0
2.0,3.0,3.0,1.0,3.0,1.0,2.0,3.0,0.0,4.0,0.888646886633959,2008,1,0,0,0,1,0,0,0,1,0
7.0,0.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,3.0,1.16916657636481,2008,0,1,0,1,0,0,0,0,0,0
10.0,0.0,2.0,0.0,2.0,2.0,2.0,1.0,0.0,4.0,0.842045006251009,2008,0,1,0,0,0,0,0,1,0,0
8.0,1.0,2.0,0.0,3.0,2.0,2.0,3.0,0.0,2.0,1.12204280523331,2008,0,1,0,0,1,0,0,1,0,0
6.0,3.0,3.0,0.0,2.0,1.0,2.0,2.0,1.0,4.0,0.868283226405745,2008,0,0,0,0,1,0,0,0,0,0
5.0,5.0,2.0,0.0,3.0,2.0,2.0,2.0,1.0,2.0,1.09633079431992,2008,0,0,0,0,1,0,0,1,0,0
5.0,4.0,3.0,1.0,2.0,2.0,2.0,2.0,0.0,4.0,1.01796959532701,2008,0,0,0,1,0,0,0,0,0,0
5.0,4.0,2.0,1.0,3.0,2.0,2.0,3.0,0.0,2.0,0.915642110855591,2008,0,0,0,0,0,0,1,0,0,0
6.0,2.0,3.0,1.0,2.0,3.0,2.0,3.0,0.0,4.0,0.725179562925474,2008,0,1,0,0,0,0,1,1,0,0
9.0,0.0,3.0,1.0,3.0,3.0,2.0,4.0,1.0,3.0,0.908861811406424,2008,0,1,0,0,0,1,0,1,0,0
5.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,0.868283226405745,2008,0,1,0,0,1,0,0,0,0,0
5.0,5.0,3.0,1.0,2.0,3.0,3.0,1.0,1.0,5.0,0.782680341982412,2008,0,0,0,0,0,0,0,0,1,0
8.0,5.0,3.0,1.0,3.0,2.0,2.0,3.0,0.0,1.0,1.05313779327039,2008,0,0,0,0,0,0,1,1,0,0
10.0,10.0,3.0,0.0,3.0,2.0,3.0,1.0,0.0,4.0,0.842045006251009,2008,0,0,0,0,0,0,0,1,0,0
5.0,2.0,2.0,0.0,1.0,2.0,2.0,2.0,1.0,4.0,0.994642459122879,2008,0,1,0,1,0,0,0,1,0,0
5.0,1.0,3.0,0.0,2.0,2.0,2.0,2.0,0.0,1.0,1.05313779327039,2008,0,1,0,0,0,0,1,1,0,0
5.0,5.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,4.0,0.708561814699522,2008,0,0,0,0,0,0,1,0,0,0
3.0,7.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,5.0,0.782680341982412,2008,0,0,0,0,0,0,0,0,1,0
5.0,5.0,2.0,0.0,3.0,3.0,3.0,1.0,0.0,5.0,0.801036376127409,2008,0,0,0,0,0,0,0,0,0,0
6.0,0.0,2.0,0.0,2.0,2.0,2.0,3.0,0.0,3.0,1.19658678924837,2008,0,1,0,1,0,0,0,1,0,0
7.0,3.0,3.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,1.05313779327039,2008,0,0,0,0,0,0,1,1,0,0
5.0,5.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,5.0,0.782680341982412,2008,0,0,0,0,0,0,0,0,0,0
2.0,4.0,3.0,1.0,3.0,2.0,3.0,1.0,0.0,5.0,0.968393220784164,2008,1,0,0,1,0,0,0,0,1,0
4.0,0.0,3.0,0.0,2.0,1.0,2.0,2.0,1.0,1.0,1.02900476527219,2008,0,1,0,0,0,0,1,1,0,0
8.0,6.0,2.0,0.0,3.0,2.0,2.0,2.0,0.0,3.0,1.0445725783306,2008,0,0,0,0,1,0,0,1,0,0
5.0,0.0,2.0,0.0,2.0,2.0,2.0,3.0,1.0,5.0,0.735538470509478,2008,0,1,0,0,0,1,0,0,0,0
3.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,1.02063582528642,2008,0,1,0,0,1,0,0,0,0,0
2.0,6.0,3.0,1.0,3.0,2.0,2.0,3.0,1.0,3.0,1.16916657636481,2008,1,0,0,1,0,0,0,0,1,0
6.0,6.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,1.28533107757731,2008,0,0,0,1,0,0,0,0,0,0
5.0,6.0,3.0,0.0,2.0,3.0,2.0,2.0,1.0,2.0,1.09633079431992,2008,0,0,0,0,1,0,0,0,1,0
5.0,5.0,3.0,1.0,2.0,2.0,2.0,4.0,0.0,5.0,0.801036376127409,2008,0,0,0,0,0,0,0,0,0,0
8.0,8.0,3.0,1.0,3.0,2.0,2.0,3.0,1.0,2.0,1.09633079431992,2008,0,0,0,0,1,0,0,0,0,0
5.0,5.0,2.0,1.0,3.0,2.0,2.0,3.0,1.0,2.0,0.976267114028284,2008,0,0,0,0,0,1,0,1,0,0
9.0,5.0,4.0,0.0,3.0,2.0,2.0,3.0,0.0,1.0,1.05313779327039,2008,0,0,0,0,0,0,1,1,0,0
3.0,3.0,3.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,1.02900476527219,2008,0,0,0,0,0,0,1,0,1,0
5.0,5.0,3.0,1.0,3.0,2.0,2.0,2.0,0.0,1.0,1.05313779327039,2008,0,0,0,0,0,0,1,0,1,0
5.0,5.0,3.0,0.0,2.0,2.0,2.0,3.0,0.0,2.0,1.12204280523331,2008,0,0,0,0,1,0,0,1,0,0
4.0,6.0,3.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.251968356963,2008,0,0,0,1,0,0,0,0,1,0
5.0,5.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,4.0,0.885880985398205,2008,0,0,0,0,1,0,0,1,0,0
8.0,2.0,2.0,0.0,2.0,2.0,1.0,2.0,1.0,3.0,0.83029667238263,2008,0,1,0,0,0,0,1,1,0,0
8.0,2.0,2.0,0.0,2.0,3.0,2.0,2.0,1.0,3.0,0.906032991494815,2008,0,1,0,0,0,1,0,1,0,0
7.0,2.0,3.0,0.0,3.0,3.0,2.0,3.0,0.0,1.0,1.04985991634578,2008,0,1,0,0,0,0,1,1,0,0
6.0,5.0,3.0,0.0,3.0,2.0,2.0,3.0,0.0,3.0,1.04132136051991,2008,0,0,0,0,1,0,0,1,0,0
5.0,5.0,2.0,1.0,3.0,1.0,2.0,2.0,0.0,2.0,1.11855046240486,2008,0,0,0,0,1,0,0,0,0,0
6.0,3.0,2.0,0.0,3.0,2.0,2.0,2.0,0.0,4.0,0.885880985398205,2008,0,0,0,0,1,0,0,1,0,0
9.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0,0.0,3.0,1.04132136051991,2008,0,1,0,0,1,0,0,1,0,0
3.0,6.0,3.0,0.0,2.0,2.0,2.0,3.0,0.0,1.0,1.28651549734634,2008,0,0,0,0,1,0,0,0,1,0
10.0,0.0,4.0,1.0,3.0,2.0,3.0,1.0,1.0,5.0,0.943257103690732,2008,0,1,0,1,0,0,0,1,0,0
5.0,5.0,2.0,0.0,3.0,1.0,2.0,1.0,0.0,2.0,1.11855046240486,2008,0,0,0,0,1,0,0,0,0,0
6.0,5.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,5.0,0.798543161402933,2008,0,0,0,0,0,0,0,0,0,0
5.0,5.0,3.0,1.0,3.0,3.0,2.0,2.0,0.0,3.0,1.04132136051991,2008,0,0,0,0,1,0,0,0,0,0
2.0,5.0,3.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,1.09291847977248,2008,1,0,0,0,1,0,0,0,1,0
5.0,5.0,3.0,1.0,2.0,2.0,2.0,4.0,1.0,4.0,0.865580706782909,2008,0,0,0,0,1,0,0,0,1,0
0.0,10.0,2.0,1.0,2.0,2.0,3.0,3.0,0.0,4.0,0.839424152728219,2008,1,0,0,0,0,0,0,0,1,0
3.0,9.0,3.0,0.0,3.0,2.0,2.0,3.0,1.0,2.0,1.251968356963,2008,0,0,0,1,0,0,0,0,1,0
7.0,5.0,3.0,0.0,3.0,2.0,3.0,3.0,1.0,3.0,0.906032991494815,2008,0,0,0,0,0,1,0,1,0,0
3.0,5.0,1.0,0.0,2.0,2.0,2.0,1.0,0.0,3.0,0.986713018091595,2008,0,0,0,0,0,0,0,0,0,0
8.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,4.0,0.865580706782909,2008,0,1,0,0,1,0,0,1,0,0
5.0,5.0,2.0,0.0,3.0,1.0,2.0,1.0,0.0,3.0,0.986713018091595,2008,0,0,0,0,0,0,0,0,0,0
1.0,9.0,2.0,1.0,2.0,2.0,3.0,1.0,0.0,5.0,0.798543161402933,2008,1,0,0,0,0,0,0,0,1,0
10.0,0.0,3.0,0.0,2.0,2.0,3.0,1.0,1.0,4.0,0.820188448996378,2008,0,1,0,0,0,0,0,1,0,0
6.0,5.0,3.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,0.891875228952488,2008,0,0,0,0,0,0,1,0,0,0
3.0,6.0,4.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,1.02580200206594,2008,0,0,0,0,0,0,1,0,1,0
7.0,5.0,3.0,1.0,4.0,3.0,2.0,1.0,0.0,2.0,1.11855046240486,2008,0,0,0,0,1,0,0,1,0,0
7.0,4.0,3.0,0.0,4.0,3.0,1.0,2.0,0.0,1.0,1.04985991634578,2008,0,0,0,0,0,0,1,1,0,0
4.0,5.0,2.0,0.0,2.0,2.0,2.0,1.0,0.0,5.0,0.798543161402933,2008,0,0,0,0,0,0,0,0,0,0
